node_id,goal_id,heuristic_value,true_remaining_cost,delta,admissible
10228918237,4823668170,77787.9328805018,168109.73947925676,-90321.80659875496,True
6715584947,4823668170,38217.88222601336,65703.50132634964,-27485.619100336276,True
484701191,4823668170,18835.190742258634,30554.173454303193,-11718.982712044559,True
9167448948,4823668170,107916.9001896508,186517.51185972025,-78600.61167006945,True
11290408210,4823668170,6086.074197684476,15885.938290783031,-9799.864093098557,True
10655107411,4823668170,63024.17875579506,105290.03550200711,-42265.856746212055,True
6989094527,4823668170,24421.250420481512,47821.904136659905,-23400.653716178393,True
9158245000,4823668170,97664.84195496142,169007.74199218498,-71342.90003722356,True
5751666238,4823668170,83203.91717843432,171738.8752099215,-88534.95803148719,True
6585914383,4823668170,10307.9950390952,18983.077799545867,-8675.082760450667,True
6787233680,4823668170,11149.865510235155,18038.32144720631,-6888.455936971153,True
7858284732,4823668170,32904.71317758662,69177.96790159757,-36273.25472401095,True
5464123800,4823668170,18766.77217470041,34365.562221274675,-15598.790046574264,True
3948272836,4823668170,14873.27749137823,27860.122072790553,-12986.844581412322,True
9988819778,4823668170,9019.106246765472,15066.646756438853,-6047.540509673381,True
7858280530,4823668170,39880.260029703655,74244.00788748065,-34363.747857776994,True
9169666862,4823668170,98725.3443485366,204800.16826525048,-106074.82391671388,True
7847579105,4823668170,39282.71481199453,76045.25549958572,-36762.540687591194,True
3304756496,4823668170,18709.517448468203,29346.519592491513,-10637.00214402331,True
11332269201,4823668170,16120.343300096662,28172.16023319848,-12051.816933101818,True
4881343138,4823668170,15434.965935020778,25357.850595477903,-9922.884660457124,True
3313764609,4823668170,16316.839620287386,27197.64691218184,-10880.807291894454,True
10277303387,4823668170,48812.10243446041,96825.63085035876,-48013.528415898356,True
4903129163,4823668170,4126.836497145589,8136.376610357202,-4009.540113211612,True
9791115110,4823668170,71049.87701564455,134850.74832348555,-63800.87130784099,True
9952478029,4823668170,833.6004220240218,7066.71392863073,-6233.113506606708,True
3303824542,4823668170,13845.140164230188,24978.190616202548,-11133.05045197236,True
10092187381,4823668170,67538.91284584139,129905.28608530057,-62366.37323945918,True
2520046917,4823668170,15178.085457842162,25906.17565906841,-10728.090201226247,True
10203814356,4823668170,85875.7004356452,154275.4262582373,-68399.72582259211,True
4610987235,4823668170,8715.469377546335,17529.29040195807,-8813.821024411736,True
2274705447,4823668170,6785.092753132245,13205.957390605738,-6420.864637473493,True
6620899234,4823668170,64842.51358265464,101210.47658418315,-36367.963001528515,True
4345261951,4823668170,5993.016913828277,11503.64366110415,-5510.626747275873,True
5205098512,4823668170,95447.40167744526,205022.2820975694,-109574.88042012414,True
7705673181,4823668170,12874.574196055755,23200.847938325445,-10326.27374226969,True
7876442176,4823668170,20595.035466329635,43251.4029928268,-22656.367526497164,True
6059515357,4823668170,24595.506681283292,46455.759579211895,-21860.252897928603,True
367021016,4823668170,69630.5913131852,98738.33723003937,-29107.745916854168,True
5631778960,4823668170,21758.03812397782,46714.29010319561,-24956.25197921779,True
8482343627,4823668170,38836.65919837759,75864.08964481411,-37027.43044643653,True
6815327801,4823668170,62984.5438563686,121280.93329069456,-58296.38943432597,True
5063528870,4823668170,19634.581244539862,34132.85987193435,-14498.278627394488,True
6801361888,4823668170,82912.25368830573,144160.1305639701,-61247.87687566437,True
4879714873,4823668170,18650.864680710096,33788.78447844672,-15137.919797736628,True
8388136607,4823668170,87200.07702185727,162750.04146857056,-75549.96444671329,True
3270398498,4823668170,12401.5351391637,25492.86367668224,-13091.328537518539,True
5608661714,4823668170,47350.012164290434,81843.71298377927,-34493.70081948884,True
9792400128,4823668170,68328.65613912854,128851.07884266424,-60522.4227035357,True
386835714,4823668170,4127.9359687887045,6153.690263173648,-2025.754294384944,True
2454985014,4823668170,13421.725380803453,23922.89221961532,-10501.166838811869,True
9149670393,4823668170,103025.99431129757,176927.00488693392,-73901.01057563635,True
373374252,4823668170,11040.1195393512,21068.4471061314,-10028.327566780199,True
6696009613,4823668170,22297.80359542783,38942.016707739065,-16644.213112311234,True
393374015,4823668170,15542.31455620352,26551.23260625635,-11008.918050052831,True
12099959055,4823668170,125790.98441224836,228510.7377907782,-102719.75337852983,True
6165220801,4823668170,106953.87105714562,211145.95584910738,-104192.08479196177,True
5265118063,4823668170,104599.53709498311,248394.61159751427,-143795.07450253115,True
6602080698,4823668170,107315.06074106267,236906.7231806244,-129591.66243956173,True
4879928425,4823668170,17046.407141516724,29629.430016571765,-12583.022875055041,True
2389224948,4823668170,40753.334455334385,60487.011162796,-19733.676707461615,True
6106865859,4823668170,44203.588467962974,95538.54735641376,-51334.95888845079,True
9949172971,4823668170,71881.63940977174,120557.59819852842,-48675.958788756674,True
9167009101,4823668170,103564.5407680958,196126.68888627802,-92562.14811818222,True
4883041365,4823668170,15486.671880209866,24843.5079037477,-9356.836023537835,True
5606363301,4823668170,18567.97605097563,43922.89545418467,-25354.919403209038,True
5092665809,4823668170,28983.552144509464,44555.620822102755,-15572.068677593292,True
9630920108,4823668170,18521.600893649495,25843.78287901775,-7322.181985368254,True
5094041917,4823668170,21244.83964530842,38258.06133632363,-17013.221691015213,True
12718287744,4823668170,27082.970925324265,54068.720230606436,-26985.74930528217,True
4884949822,4823668170,21330.467745671285,33431.781032622996,-12101.31328695171,True
5651787838,4823668170,50460.64091794836,81173.31512026595,-30712.67420231759,True
7876517959,4823668170,54722.87150926637,94334.30021644021,-39611.42870717384,True
9971991272,4823668170,46589.51830279696,85576.0797874338,-38986.56148463684,True
264890916,4823668170,3832.7315565580566,12561.134780134118,-8728.40322357606,True
4907277239,4823668170,18336.57527672158,32455.615437449524,-14119.040160727942,True
5647487412,4823668170,27631.04286026865,55445.210488222045,-27814.167627953393,True
3270180510,4823668170,11783.406915120104,22949.362721513302,-11165.955806393198,True
391699476,4823668170,10195.314372257893,23473.168835380344,-13277.85446312245,True
5638894021,4823668170,23274.50191367207,44396.02628626527,-21121.524372593198,True
10175426496,4823668170,100748.69189358685,199675.38064854353,-98926.68875495669,True
3277377774,4823668170,13484.596572831668,23654.935464334405,-10170.338891502737,True
10312565014,4823668170,38269.70727568242,70153.30008310912,-31883.5928074267,True
9598980357,4823668170,92489.32384415723,144694.87645457362,-52205.55261041639,True
10991223553,4823668170,110996.69494035555,184627.2729795734,-73630.57803921786,True
9916203369,4823668170,87110.51351821837,162362.01844696287,-75251.5049287445,True
4993940513,4823668170,34984.428764524084,56932.619460630274,-21948.19069610619,True
3443226115,4823668170,6665.336196719101,15644.029140273475,-8978.692943554373,True
5653017017,4823668170,48449.824765401194,89541.09538723418,-41091.270621832984,True
5652999653,4823668170,47551.59858243558,86014.62087513853,-38463.022292702946,True
4994038510,4823668170,23180.409396354597,41330.06176064731,-18149.652364292713,True
13545920482,4823668170,21980.813952628127,45116.30744471182,-23135.493492083693,True
6139734091,4823668170,16956.340010331085,24138.641442530166,-7182.301432199081,True
2643900898,4823668170,86429.54616434197,141220.20998078835,-54790.66381644638,True
9909499318,4823668170,19196.97424723593,37826.28613029793,-18629.311883062,True
5268196505,4823668170,9979.834167383762,20723.992988455197,-10744.158821071434,True
4638965219,4823668170,114667.90227080922,302348.5190949657,-187680.6168241565,True
8917568591,4823668170,90101.64124788303,180536.44445288298,-90434.80320499995,True
2320076231,4823668170,10683.807150427585,16870.056633024036,-6186.249482596451,True
3270398507,4823668170,12256.600904019953,25164.805987158044,-12908.205083138091,True
6273618643,4823668170,58600.915872193116,104319.65749055985,-45718.74161836674,True
10162340780,4823668170,84343.65454324798,296735.6483491186,-212391.99380587062,True
5674946848,4823668170,45579.4855345179,80756.10621352044,-35176.62067900254,True
5197517799,4823668170,32360.468443317677,59617.56772879166,-27257.099285473985,True
387126663,4823668170,17526.966952135102,31649.87882356896,-14122.911871433858,True
4979123482,4823668170,6668.2183346024385,13568.357941700295,-6900.139607097856,True
10611873352,4823668170,122562.45998951467,234502.49027928722,-111940.03028977255,True
4874313323,4823668170,21807.733935929205,35041.07784565611,-13233.343909726904,True
6452618869,4823668170,85442.66745861764,161063.1888925328,-75620.52143391517,True
9959050001,4823668170,65353.29859295029,110405.94395682357,-45052.64536387328,True
3320691949,4823668170,21517.01488114003,33322.55552567145,-11805.540644531422,True
4364251026,4823668170,12200.579849325619,22296.80024335468,-10096.22039402906,True
12628914015,4823668170,47255.80795806423,99475.09193547133,-52219.283977407096,True
9795159537,4823668170,36271.50702295322,68556.06451255591,-32284.55748960269,True
5603859308,4823668170,46349.77799486276,77370.53051971507,-31020.752524852316,True
6349106203,4823668170,6670.816131905481,13326.553686890693,-6655.737554985212,True
11582107988,4823668170,114845.42446119741,235571.3617419881,-120725.93728079069,True
10244006809,4823668170,111147.63213867131,200970.68096363085,-89823.04882495954,True
6647610599,4823668170,20515.170248955852,39147.53920121537,-18632.368952259516,True
12943037644,4823668170,110520.62992103442,190060.3399238624,-79539.71000282798,True
4926355605,4823668170,12735.529473789415,24588.736275438787,-11853.206801649372,True
6163052746,4823668170,32401.183377054665,69989.2734414343,-37588.090064379634,True
5007324396,4823668170,24258.858846567447,40126.4596123917,-15867.600765824252,True
4986118392,4823668170,17684.48184627106,36782.609879947864,-19098.128033676803,True
3391112889,4823668170,6200.977032767268,15284.807968318944,-9083.830935551676,True
4923968765,4823668170,5206.906146586571,11311.15523151174,-6104.24908492517,True
11821386014,4823668170,54467.87410904387,96738.79958923734,-42270.92548019347,True
6060113802,4823668170,14523.903356814706,26496.08509984719,-11972.181743032485,True
11583815047,4823668170,48740.689047388,101275.56485999857,-52534.875812610575,True
11402442502,4823668170,44554.764182885265,74861.94085398657,-30307.176671101304,True
5650804702,4823668170,43860.54172104031,77334.29156888295,-33473.74984784264,True
5763227708,4823668170,8360.079520313082,17766.746489689587,-9406.666969376505,True
6645956602,4823668170,24954.073158986805,50334.09114971068,-25380.017990723874,True
7858288019,4823668170,53084.06844830193,91477.21895530462,-38393.15050700269,True
9748733241,4823668170,74771.21740852522,136883.011491623,-62111.79408309779,True
4588781065,4823668170,3754.043651632754,7483.235134142398,-3729.191482509644,True
387092999,4823668170,10245.926452858892,18515.9445003435,-8270.018047484607,True
9167009342,4823668170,101603.37191967075,192814.2035174059,-91210.83159773514,True
5411950122,4823668170,24391.640499053876,36692.08478658769,-12300.444287533817,True
4921752375,4823668170,5108.830798663949,13513.729588212758,-8404.89878954881,True
4991931249,4823668170,16729.64042993873,34446.648006389376,-17717.007576450647,True
5653027358,4823668170,53764.87774403287,87243.41387532168,-33478.53613128881,True
4910623883,4823668170,6225.061887831127,15054.718076139006,-8829.65618830788,True
8962309895,4823668170,26584.66440871248,44314.38340903732,-17729.71900032484,True
10767355664,4823668170,20771.307594946044,46375.78862160439,-25604.481026658348,True
11331607448,4823668170,17725.411280648048,29190.960967642357,-11465.549686994309,True
4345263252,4823668170,6202.876629185213,11796.505459658969,-5593.628830473756,True
6646437437,4823668170,51293.60492781914,86658.04968501345,-35364.44475719431,True
5001019347,4823668170,28201.115499258653,49529.10214371653,-21327.98664445788,True
5607027581,4823668170,22086.29508042873,39841.417009318466,-17755.121928889737,True
9801056223,4823668170,55106.97042362022,101926.40294155625,-46819.43251793603,True
4973542275,4823668170,11684.466784331678,21136.47781402308,-9452.011029691403,True
9909489485,4823668170,17358.14898594393,36565.372570447056,-19207.223584503125,True
4893195970,4823668170,10502.295616987998,18786.94589730329,-8284.65028031529,True
6643111315,4823668170,9252.234679033165,19009.118705306264,-9756.8840262731,True
10694926263,4823668170,35393.44523640953,70847.71370732246,-35454.26847091293,True
5794837283,4823668170,19682.26735478923,38189.6056281134,-18507.33827332417,True
10235010475,4823668170,78638.30941085373,125672.32991016956,-47034.020499315826,True
4595587921,4823668170,7650.37981325684,15203.064089994396,-7552.684276737556,True
11402506207,4823668170,6725.167051951657,11866.650575552578,-5141.48352360092,True
3740878771,4823668170,17252.41763446305,29231.94583596087,-11979.528201497818,True
4893196088,4823668170,9756.92161408261,20166.709824597892,-10409.788210515282,True
2343339621,4823668170,2388.638299707327,4084.0360494879783,-1695.3977497806513,True
5065520226,4823668170,25270.54552494534,38234.84233264983,-12964.29680770449,True
12455261676,4823668170,97637.92930579901,177402.92627484564,-79764.99696904662,True
10610279256,4823668170,17614.953506118443,32214.358877315488,-14599.405371197045,True
9907465531,4823668170,13705.285780816219,23170.422876988338,-9465.137096172119,True
5643493312,4823668170,77610.42526563615,149396.8081883137,-71786.38292267756,True
10312565005,4823668170,41465.596805151494,70714.39116089809,-29248.79435574659,True
11416918189,4823668170,10210.897457849973,20693.13446608087,-10482.237008230899,True
11303873410,4823668170,1309.314100996407,8684.633317921945,-7375.319216925538,True
5606919260,4823668170,36264.7621192072,59918.4731205103,-23653.711001303105,True
5603752874,4823668170,22357.160351804796,47985.13523736789,-25627.974885563093,True
10175824370,4823668170,85607.41317889647,149626.53538106082,-64019.12220216435,True
3104950809,4823668170,17458.71224326849,30450.3542087804,-12991.641965511913,True
5010789206,4823668170,22866.501480158622,42148.16536030468,-19281.663880146058,True
4876168817,4823668170,23114.892802361235,37460.13883010009,-14345.246027738856,True
5606238260,4823668170,34100.14998182658,59318.39813473638,-25218.2481529098,True
9167448567,4823668170,82022.59017658449,176187.03047341862,-94164.44029683413,True
373393996,4823668170,14670.441704128789,23331.720954520013,-8661.279250391224,True
9980235145,4823668170,9448.795485953864,22964.018616931702,-13515.223130977838,True
7876455265,4823668170,25141.558024725207,51058.063783632984,-25916.505758907777,True
4994011903,4823668170,22879.05613509009,45820.71130975079,-22941.6551746607,True
5006458997,4823668170,25482.349035066287,41698.36449819636,-16216.015463130072,True
7858289687,4823668170,47553.44091171658,96024.65009257347,-48471.209180856895,True
10124277551,4823668170,128055.20806266143,341288.0561208272,-213232.84805816578,True
3713355532,4823668170,6832.939009922256,15157.040232904303,-8324.101222982046,True
4563221600,4823668170,3473.872691817173,13579.155645749197,-10105.282953932025,True
7858285439,4823668170,36338.25629945474,74371.99771448676,-38033.74141503202,True
4914131692,7858285282,37025.21570385346,66050.69354637874,-29025.47784252528,True
4974526887,7858285282,32798.95766549615,61310.164311305314,-28511.206645809165,True
7013202696,7858285282,84992.70440063451,144213.29331801695,-59220.58891738244,True
5204033181,7858285282,12873.338536437834,18445.143044107208,-5571.804507669374,True
4959435824,7858285282,38329.90662826119,72792.79640337106,-34462.88977510987,True
9932441626,7858285282,30325.557420436977,47661.403890949085,-17335.846470512108,True
3603289662,7858285282,29003.31961189407,50177.103961136236,-21173.784349242167,True
4911972112,7858285282,32298.56124031546,53811.127689348774,-21512.566449033315,True
4920002149,7858285282,46813.78050993531,85955.55521269122,-39141.77470275591,True
4011805678,7858285282,65796.39008253154,287836.85184619774,-222040.4617636662,True
4676666764,7858285282,43871.179542757316,74997.07046247201,-31125.890919714693,True
11786235372,7858285282,26806.047693693446,47883.015740544426,-21076.96804685098,True
9793494326,7858285282,111647.85248375763,193848.466775002,-82200.61429124436,True
9138955061,7858285282,81156.09646961543,123335.49820011608,-42179.40173050066,True
4914638419,7858285282,48967.243038083114,89450.0342315841,-40482.79119350098,True
10024150809,7858285282,47657.32545211093,87120.42957684452,-39463.10412473359,True
11755378642,7858285282,140158.97003320354,299061.3839008591,-158902.41386765556,True
12337346944,7858285282,108040.8364371507,224976.8068674324,-116935.9704302817,True
9936121555,7858285282,44629.67373983866,73955.79193939424,-29326.11819955558,True
9147618091,7858285282,107574.07678993608,188824.14669862544,-81250.06990868936,True
4366157745,7858285282,46346.571747874725,85288.52352887185,-38941.95178099713,True
12466634547,7858285282,88992.05904477318,152561.37263669798,-63569.3135919248,True
9152020018,7858285282,110822.26356904466,191593.90426650355,-80771.64069745889,True
2492201735,7858285282,38886.73513823751,72735.86605301092,-33849.13091477341,True
4638926304,7858285282,63000.60607544043,310514.3257080484,-247513.719632608,True
2810656889,7858285282,148344.8386431193,312873.05257965083,-164528.21393653154,True
4590181242,7858285282,27459.247185915832,54411.40038822537,-26952.153202309535,True
5666764471,7858285282,18529.942152667158,37653.10240321287,-19123.160250545712,True
8981925953,7858285282,129390.74706149858,225852.8989934283,-96462.15193192972,True
5769576652,7858285282,31120.778213054396,58543.86118251791,-27423.082969463514,True
4875958009,7858285282,49704.97626620243,89845.3468601793,-40140.37059397687,True
4996634570,7858285282,58772.7814717143,100153.0334176653,-41380.251945951,True
3306268889,7858285282,34132.62408208974,62904.70616662471,-28772.082084534974,True
5097866397,7858285282,34720.42064276356,56947.53860261617,-22227.117959852614,True
7858283774,7858285282,9288.79355802827,27690.72432166093,-18401.930763632663,True
7676135389,7858285282,50939.365556337856,85373.61943937608,-34434.253883038225,True
9795186856,7858285282,83594.4154573492,176183.11227428602,-92588.69681693682,True
5650747665,7858285282,24832.230159753006,44914.675808563465,-20082.44564881046,True
11432159484,7858285282,44856.29067102434,92568.93350192334,-47712.642830899,True
5658018098,7858285282,28913.57804407528,53443.80767246464,-24530.22962838936,True
6641986907,7858285282,81405.4301386424,143421.80033024965,-62016.370191607246,True
4914074408,7858285282,37170.107761584135,61608.091458582276,-24437.98369699814,True
5093800202,7858285282,51559.896348168295,85762.26202417392,-34202.365676005626,True
4978609669,7858285282,29597.52804032691,56812.907393417685,-27215.379353090775,True
4889141829,7858285282,47834.21302533993,84602.07169401726,-36767.85866867733,True
6589832869,7858285282,114614.51734489368,206131.4794650121,-91516.9621201184,True
7676121034,7858285282,67746.13547050035,90062.58624145566,-22316.450770955315,True
4989829470,7858285282,47198.459464943604,80798.84036880148,-33600.38090385788,True
4910032328,7858285282,46440.63219812976,74014.15340794736,-27573.521209817605,True
5665483963,7858285282,82544.10772540886,150339.2174271395,-67795.10970173063,True
7609734576,7858285282,35802.23311949949,67663.01716880969,-31860.784049310198,True
6052945857,7858285282,69431.26234830705,129223.20542142676,-59791.943073119706,True
9993252763,7858285282,40416.368641736146,60630.200051130785,-20213.83140939464,True
4958252435,7858285282,42839.74440010789,78898.0739546907,-36058.32955458281,True
3345480822,7858285282,41266.77515007068,69048.41566423081,-27781.640514160128,True
3744972953,7858285282,40150.14381780352,78781.23831227401,-38631.0944944705,True
6602080451,7858285282,95948.79855079176,270457.4941360851,-174508.69558529335,True
9383836383,7858285282,95899.38405363967,154551.84843047723,-58652.46437683755,True
6136837649,7858285282,40975.816143676675,75672.69850348562,-34696.882359808944,True
6149004379,7858285282,71395.10231173255,132933.3358861109,-61538.23357437835,True
13563560153,7858285282,44506.02005547357,72005.54519035375,-27499.525134880176,True
5774371522,7858285282,29148.469501776395,58258.43937813478,-29109.969876358387,True
12986025312,7858285282,42931.15628800885,76441.50315734971,-33510.34686934086,True
3269558127,7858285282,30390.63848939297,61636.099289964724,-31245.460800571753,True
4912273215,7858285282,45729.51390263723,77808.01683675924,-32078.502934122014,True
7673157987,7858285282,49371.17558193568,85476.85719907488,-36105.6816171392,True
6643162905,7858285282,29610.555543686503,58611.160916907626,-29000.605373221122,True
11335328503,7858285282,37959.315621985945,57104.09730315509,-19144.781681169145,True
12582138899,7858285282,110958.4633823081,233881.63985169522,-122923.17646938712,True
5643059052,7858285282,21236.473801314834,40611.9296204829,-19375.455819168066,True
9914369110,7858285282,41157.196657470085,75033.97578479485,-33876.779127324764,True
11885931566,7858285282,31373.36577233964,63460.43662071614,-32087.070848376497,True
4987636194,7858285282,60945.144126593674,102419.87503091525,-41474.73090432158,True
3305960571,7858285282,38167.25102918545,71262.49879642414,-33095.247767238696,True
9520401319,7858285282,42802.72798869985,79221.00181816092,-36418.27382946107,True
12522192014,7858285282,41762.054190232484,68925.5634080982,-27163.509217865714,True
10789932307,7858285282,116366.92895836216,215525.15423716404,-99158.22527880188,True
9903403919,7858285282,58724.10829857663,87661.84869804447,-28937.74039946784,True
9520401293,7858285282,43500.82823724042,79636.48128091922,-36135.6530436788,True
6677425747,7858285282,42870.19849570654,84931.87417375056,-42061.67567804402,True
9789691763,7858285282,108066.11042741143,185024.518807581,-76958.40838016955,True
5576823177,7858285282,121016.45163203227,218584.34614705743,-97567.89451502515,True
8907861013,7858285282,31373.748006728278,53953.91159604418,-22580.1635893159,True
9904241718,7858285282,50962.85963507373,91960.20112435074,-40997.341489277016,True
9908681319,7858285282,49922.415847573524,90707.3073948848,-40784.89154731128,True
6057030471,7858285282,35711.93928436947,72664.47819132895,-36952.538906959475,True
4917156546,7858285282,51706.74378327059,82137.06328836695,-30430.319505096355,True
4994013771,7858285282,37155.49256424685,74565.57524956985,-37410.082685323,True
5627958382,7858285282,10353.95345654334,19550.530271706026,-9196.576815162685,True
11442998993,7858285282,114177.06174562898,222112.53072756814,-107935.46898193916,True
5008434637,7858285282,105856.03096323207,149054.88256919922,-43198.85160596715,True
5662781647,7858285282,31723.643254811708,55291.49743101665,-23567.854176204943,True
4994544489,7858285282,64463.42865639325,125238.98588436683,-60775.557227973586,True
386902561,7858285282,35605.74249654298,65872.8276850139,-30267.08518847091,True
11175919019,7858285282,33734.52006906318,64527.41264206205,-30792.89257299887,True
8796288649,7858285282,105276.78861387144,373183.5129019417,-267906.7242880703,True
3737259914,7858285282,29933.6499533982,53541.936520903924,-23608.286567505726,True
9958439612,7858285282,70215.87580693369,92395.74770702796,-22179.871900094266,True
2451398368,7858285282,62022.93420722313,89380.68320062514,-27357.748993402005,True
5065630398,7858285282,39573.57178099784,67412.18605883571,-27838.61427783787,True
5461292425,7858285282,11193.795126021167,21829.980892798827,-10636.18576677766,True
373374297,7858285282,33319.45045969918,63552.13488665709,-30232.68442695791,True
5171680087,7858285282,106894.03415762619,183678.5602221446,-76784.5260645184,True
6163174056,7858285282,134831.75253496814,237223.86326216714,-102392.110727199,True
6557289660,7858285282,105450.31309859832,169232.70904763605,-63782.39594903773,True
4874038866,7858285282,50195.98530596106,93984.04757490697,-43788.06226894591,True
6149128621,7858285282,78210.1498324521,130271.99615674431,-52061.846324292215,True
5004374828,7858285282,34329.13963612546,76597.265863657,-42268.12622753154,True
6646747540,7858285282,88969.74331125355,143914.53811950865,-54944.7948082551,True
5650818838,7858285282,45351.812574702875,81556.9459185454,-36205.13334384253,True
12235826493,7858285282,67609.4738421487,156722.19633665786,-89112.72249450916,True
10765785102,7858285282,108657.83086576682,214061.56597805573,-105403.73511228891,True
10561706797,7858285282,98949.20220797358,227697.68088889983,-128748.47868092626,True
3302060109,7858285282,32343.61776290542,63509.9888592058,-31166.37109630038,True
3990477757,7858285282,40006.63335219985,68754.61736726924,-28747.984015069385,True
10239601335,7858285282,42713.56903718344,69978.7627081949,-27265.19367101146,True
4655364384,7858285282,89935.21358876604,253444.28322014795,-163509.0696313819,True
7876529011,7858285282,63464.03398613558,115192.58931049936,-51728.55532436378,True
6052835367,7858285282,69717.31902891296,131426.40233705734,-61709.083308144385,True
9916964514,7858285282,56583.884858100166,93395.50996898033,-36811.625110880166,True
9977456448,7858285282,42855.503493335105,75068.55239374956,-32213.048900414455,True
5653016989,7858285282,27927.165189135387,45193.65838812561,-17266.49319899022,True
5647369824,7858285282,23071.749392064485,44209.309966841065,-21137.56057477658,True
3503719209,7858285282,43770.75008102952,77552.06186718578,-33781.311786156264,True
11176315852,7858285282,15778.614634742515,31187.243193607726,-15408.628558865212,True
6273497800,7858285282,80687.27601899914,161004.15231622726,-80316.87629722813,True
12164906399,7858285282,51083.20576299407,84872.78092401855,-33789.57516102448,True
10611828269,7858285282,123614.13271295094,327646.9775078379,-204032.84479488694,True
5614967374,7858285282,18733.923883000447,33080.382720538,-14346.458837537553,True
5623480221,7858285282,11689.997483597877,19656.217306732433,-7966.219823134556,True
10656972759,7858285282,51788.57491718493,86838.97271188816,-35050.397794703225,True
5660076719,7858285282,50769.29240114044,91968.07929064584,-41198.7868895054,True
10003700526,7858285282,65587.81367571479,107336.3500765332,-41748.53640081841,True
4967387962,7858285282,51530.68348816069,73005.46619050777,-21474.782702347075,True
4881316204,7858285282,45702.450055700196,82977.5215485776,-37275.0714928774,True
9795179569,7858285282,89662.75882514588,172593.93053225343,-82931.17170710755,True
9902399984,7858285282,48380.24590719954,88459.221840851,-40078.975933651454,True
6787271296,7858285282,36538.25420768287,69492.9839428155,-32954.72973513263,True
4894988154,7858285282,46062.68773197551,83373.08575812328,-37310.39802614778,True
9383835685,7858285282,98670.67486034827,162665.94535061353,-63995.27049026526,True
9785715252,7858285282,110235.89542895752,194005.5760665536,-83769.68063759607,True
13581104685,7858285282,103497.8322887191,222670.11238146477,-119172.28009274567,True
3923753952,7858285282,88230.40827247045,128230.50625339609,-40000.09798092564,True
4881356383,7858285282,49754.49406934065,84682.03377003637,-34927.53970069572,True
3522485165,7858285282,35824.52972270099,58816.32900127683,-22991.79927857584,True
5612997345,7858285282,25050.82968156523,49482.17176624522,-24431.342084679993,True
4916336052,7858285282,40050.61718102449,64316.08764386892,-24265.47046284443,True
7858283478,7858285282,6190.24557354475,16646.801146339716,-10456.555572794965,True
2667698287,7858285282,23753.88396643957,42700.16065439854,-18946.27668795897,True
3446211284,7858285282,13161.678669370585,26800.82369027133,-13639.145020900743,True
5624087629,7858285282,19452.429662738723,38359.70109542297,-18907.271432684247,True
10242177080,7858285282,28468.75993842064,57385.84825251632,-28917.08831409568,True
6565877734,7858285282,73138.52352759455,246963.6396903483,-173825.11616275375,True
6647528515,7858285282,74354.54580858114,122050.80961589298,-47696.26380731184,True
4327297366,7858285282,40282.756422239814,68385.34104963785,-28102.584627398035,True
4073089371,7858285282,37360.091960762606,70954.29778643888,-33594.205825676276,True
11668248313,7858285282,81971.20461080731,150155.75110425398,-68184.54649344667,True
387397700,7858285282,45627.09001728264,78208.52105547483,-32581.431038192197,True
10228917956,7858285282,41240.75209955782,116206.95417472588,-74966.20207516805,True
12361307200,7858285282,76316.68623965664,124688.14285218278,-48371.45661252613,True
11309729189,7858285282,93901.0798295119,150752.79228518874,-56851.71245567684,True
5061629102,7858285282,49352.71874873647,84726.7301110403,-35374.011362303834,True
11822216012,7858285282,29199.026324132657,53456.93475104893,-24257.908426916274,True
6646747463,7858285282,81231.33624838477,144651.17918342378,-63419.84293503901,True
5658103351,7858285282,25144.29101959334,41775.15559203327,-16630.86457243993,True
5004384210,7858285282,62203.305913799464,108937.83594804187,-46734.53003424241,True
391665151,7858285282,34169.64785251013,53188.46311634518,-19018.81526383505,True
6189692020,7858285282,59636.66933728032,126328.74942116509,-66692.08008388476,True
11425919508,7858285282,45289.70616999856,78725.53952666365,-33435.83335666509,True
2633060766,7858285282,101522.38654216405,342275.3161300069,-240752.92958784287,True
6567039217,7858285282,67792.68660049797,239180.97777151543,-171388.29117101745,True
11968786918,7858285282,52829.92661157583,109960.02367627574,-57130.09706469991,True
391662623,7858285282,32438.779988247876,53370.72452849377,-20931.94454024589,True
11451650091,7858285282,69026.16884908616,100579.18886020694,-31553.02001112078,True
4896956990,7858285282,41996.93698064765,78474.02041017907,-36477.08342953142,True
7847429019,7858285282,28676.869772331516,50960.169142975385,-22283.29937064387,True
6098496285,7858285282,65949.56922456325,126047.67556110112,-60098.106336537865,True
5643058838,7858285282,20663.766517423002,39708.02884004013,-19044.26232261713,True
11420378305,7858285282,40413.22325505121,70844.69587390206,-30431.47261885085,True
11504855484,7858285282,81981.1346942561,147714.70364289777,-65733.56894864167,True
11425503782,7858285282,43906.71140912446,75861.1256405678,-31954.41423144334,True
386041635,7858285282,30920.600820400814,58493.551209942685,-27572.95038954187,True
9902522302,7858285282,46930.076275946616,85628.06010460021,-38697.983828653596,True
7876464191,7858285282,58196.09055028655,120304.6299378475,-62108.539387560944,True
5091522102,7858285282,35875.34229646502,62384.17057378054,-26508.828277315515,True
1749961229,7858285282,73250.30151330736,130856.20252000133,-57605.901006693966,True
4954080290,7858285282,35062.02534567077,61136.85568719194,-26074.83034152117,True
5615036248,7858285282,14569.52104453472,21810.295549649152,-7240.774505114432,True
9642311070,7858285282,63781.21784249687,124669.63917200896,-60888.421329512086,True
